event_id,candidate_id,job_id,event_type,event_date,rating
14769,4263,122,application,2025-04-13,3.0
14770,4870,45,application,2025-04-13,
14771,2285,272,hire,2025-04-13,5.0
14772,4905,468,application,2025-04-13,
14773,37,412,interview,2025-04-13,5.0
14774,948,402,screen,2025-04-13,3.0
14775,2565,322,offer,2025-04-13,
14776,4765,208,screen,2025-04-13,
14777,2150,76,application,2025-04-13,3.0
14778,446,76,application,2025-04-13,4.0
14779,3717,407,interview,2025-04-13,
14780,3250,284,screen,2025-04-13,4.0
14781,232,276,hire,2025-04-13,
14782,2180,61,application,2025-04-13,3.0
14783,1362,5,screen,2025-04-13,
14784,620,400,screen,2025-04-13,2.0
14785,2415,496,hire,2025-04-13,4.0
14786,4922,272,application,2025-04-13,3.0
14787,3660,130,hire,2025-04-13,
14788,2299,348,offer,2025-04-13,
14789,1160,143,hire,2025-04-13,3.0
14790,3508,233,application,2025-04-13,4.0
14791,262,40,reject,2025-04-13,3.0
14792,4266,415,offer,2025-04-13,2.0
14793,563,52,interview,2025-04-13,3.0
14794,26,284,application,2025-04-13,
14795,4173,390,reject,2025-04-13,4.0
14796,1184,145,reject,2025-04-13,3.0
14797,4023,28,application,2025-04-13,4.0
14798,1466,130,application,2025-04-13,
14799,4183,87,hire,2025-04-13,4.0
14800,3863,50,application,2025-04-13,
14801,1676,152,interview,2025-04-13,4.0
14802,2989,356,application,2025-04-13,4.0
14803,1463,15,screen,2025-04-13,4.0
14804,3399,173,application,2025-04-13,
14805,955,298,application,2025-04-13,5.0
14806,3153,358,interview,2025-04-13,
14807,4781,92,screen,2025-04-13,
14808,4517,257,offer,2025-04-13,5.0
14809,3307,199,application,2025-04-13,5.0
14810,1821,302,screen,2025-04-13,
14811,1358,105,application,2025-04-13,4.0
14812,1521,72,application,2025-04-13,4.0
14813,1839,50,application,2025-04-13,4.0
14814,2598,465,application,2025-04-13,5.0
14815,4001,6,screen,2025-04-13,3.0
14816,2500,404,hire,2025-04-13,4.0
14817,1235,414,interview,2025-04-13,3.0
14818,962,82,hire,2025-04-13,3.0
14819,1528,203,application,2025-04-13,
14820,2550,347,interview,2025-04-13,4.0
14821,3257,193,interview,2025-04-13,2.0
14822,2394,85,application,2025-04-13,4.0
14823,3516,194,screen,2025-04-13,2.0
14824,361,324,interview,2025-04-13,1.0
14825,15,443,application,2025-04-13,
14826,2700,382,interview,2025-04-13,2.0
14827,4549,462,application,2025-04-13,3.0
14828,2101,103,application,2025-04-13,1.0
14829,395,418,application,2025-04-13,1.0
14830,2078,402,hire,2025-04-13,1.0
14831,2151,417,screen,2025-04-13,3.0
14832,2902,493,screen,2025-04-13,
14833,3427,173,application,2025-04-14,
14834,4114,279,hire,2025-04-14,
14835,2733,463,reject,2025-04-14,5.0
14836,3809,471,application,2025-04-14,3.0
14837,890,462,offer,2025-04-14,
14838,3947,452,hire,2025-04-14,
14839,2833,216,application,2025-04-14,3.0
14840,3773,326,application,2025-04-14,4.0
14841,169,297,interview,2025-04-14,
14842,2996,367,application,2025-04-14,2.0
14843,1974,415,application,2025-04-14,
14844,4061,336,application,2025-04-14,5.0
14845,3879,85,application,2025-04-14,4.0
14846,2043,279,hire,2025-04-14,4.0
14847,8,203,application,2025-04-14,5.0
14848,3195,339,application,2025-04-14,2.0
14849,1174,82,interview,2025-04-14,1.0
14850,1839,343,application,2025-04-14,5.0
14851,3064,464,application,2025-04-14,
14852,3642,495,application,2025-04-14,3.0
14853,4704,359,application,2025-04-14,4.0
14854,1776,406,reject,2025-04-14,4.0
14855,1879,259,interview,2025-04-14,3.0
14856,387,236,offer,2025-04-14,2.0
14857,4220,9,application,2025-04-14,4.0
14858,184,367,interview,2025-04-14,3.0
14859,3764,158,interview,2025-04-14,5.0
14860,3397,401,interview,2025-04-14,3.0
14861,1159,333,application,2025-04-14,3.0
14862,4691,384,screen,2025-04-14,1.0
14863,130,125,application,2025-04-14,
14864,1813,205,interview,2025-04-14,
14865,3151,363,screen,2025-04-14,
14866,2871,405,offer,2025-04-14,
14867,1398,401,offer,2025-04-14,
14868,2244,348,application,2025-04-14,4.0
14869,1154,173,application,2025-04-14,
14870,2738,21,application,2025-04-14,3.0
14871,1009,108,screen,2025-04-14,
14872,4893,324,hire,2025-04-14,5.0
14873,1610,384,application,2025-04-14,2.0
14874,4043,463,offer,2025-04-14,2.0
14875,2858,419,application,2025-04-14,4.0
14876,1925,181,application,2025-04-14,3.0
14877,4306,497,application,2025-04-14,
14878,4292,309,interview,2025-04-14,1.0
14879,3564,121,application,2025-04-14,4.0
14880,279,471,screen,2025-04-14,
14881,978,421,screen,2025-04-14,2.0
14882,2992,228,hire,2025-04-14,
14883,4199,291,hire,2025-04-14,2.0
14884,2986,469,interview,2025-04-14,2.0
14885,2793,257,interview,2025-04-14,
14886,1962,84,screen,2025-04-14,2.0
14887,1088,75,application,2025-04-14,3.0
14888,3809,121,screen,2025-04-14,
14889,1071,182,application,2025-04-14,3.0
14890,3795,496,screen,2025-04-14,
14891,3796,438,interview,2025-04-14,5.0
14892,1708,405,screen,2025-04-14,5.0
14893,4042,154,application,2025-04-14,
14894,1411,444,application,2025-04-14,3.0
14895,4466,44,application,2025-04-14,
14896,586,128,offer,2025-04-14,
14897,761,337,interview,2025-04-14,
14898,2470,148,hire,2025-04-14,
14899,974,476,application,2025-04-14,2.0
14900,1225,338,screen,2025-04-14,
14901,3956,462,interview,2025-04-14,3.0
14902,2702,192,interview,2025-04-14,
14903,4174,487,screen,2025-04-14,4.0
14904,701,412,reject,2025-04-14,5.0
14905,241,306,application,2025-04-14,
14906,3316,46,reject,2025-04-14,
14907,3327,182,interview,2025-04-14,2.0
14908,4381,277,screen,2025-04-14,2.0
14909,3771,269,hire,2025-04-14,
14910,1128,463,offer,2025-04-14,5.0
14911,3799,25,application,2025-04-14,
14912,2982,418,interview,2025-04-14,3.0
14913,4776,51,hire,2025-04-14,4.0
14914,2431,8,reject,2025-04-14,4.0
14915,126,125,interview,2025-04-14,3.0
14916,3970,15,interview,2025-04-14,
14917,4210,420,application,2025-04-14,
14918,4706,48,hire,2025-04-14,5.0
14919,3012,485,hire,2025-04-14,3.0
14920,4274,11,application,2025-04-14,2.0
14921,3956,48,reject,2025-04-14,
14922,4842,394,application,2025-04-14,3.0
14923,3097,37,screen,2025-04-14,2.0
14924,397,337,reject,2025-04-14,
14925,1103,432,screen,2025-04-14,3.0
14926,650,126,application,2025-04-14,5.0
14927,3531,313,reject,2025-04-14,3.0
14928,4416,441,interview,2025-04-14,4.0
14929,2183,97,application,2025-04-14,
14930,2351,11,application,2025-04-14,5.0
14931,3387,310,offer,2025-04-14,3.0
14932,1406,285,interview,2025-04-14,
14933,417,231,screen,2025-04-14,2.0
14934,2438,328,reject,2025-04-14,3.0
14935,1929,396,screen,2025-04-14,
14936,3783,457,hire,2025-04-14,
14937,2239,224,reject,2025-04-14,2.0
14938,2452,409,screen,2025-04-14,2.0
14939,3655,177,offer,2025-04-14,5.0
14940,3687,158,hire,2025-04-14,5.0
14941,1198,225,offer,2025-04-14,3.0
14942,3427,443,application,2025-04-14,4.0
14943,2607,31,hire,2025-04-14,4.0
14944,809,29,screen,2025-04-14,4.0
14945,377,417,application,2025-04-14,3.0
14946,829,381,application,2025-04-14,3.0
14947,3212,48,screen,2025-04-14,
14948,1540,360,interview,2025-04-14,3.0
14949,2896,291,interview,2025-04-14,4.0
14950,4037,199,interview,2025-04-14,5.0
14951,980,430,hire,2025-04-14,
14952,881,370,hire,2025-04-14,5.0
14953,2747,224,application,2025-04-14,4.0
14954,2776,308,application,2025-04-14,
14955,2498,453,interview,2025-04-14,4.0
14956,4965,395,application,2025-04-14,
14957,121,460,interview,2025-04-14,1.0
14958,3635,166,application,2025-04-14,3.0
14959,2345,433,screen,2025-04-14,
14960,2740,146,interview,2025-04-14,5.0
14961,4730,263,application,2025-04-14,
14962,3382,191,application,2025-04-14,3.0
14963,238,267,screen,2025-04-14,3.0
14964,1750,201,screen,2025-04-14,3.0
14965,1701,334,application,2025-04-14,
14966,787,344,interview,2025-04-14,
14967,4599,22,interview,2025-04-14,3.0
14968,238,329,interview,2025-04-14,3.0
14969,1868,232,hire,2025-04-14,
14970,241,111,application,2025-04-14,
14971,2088,414,application,2025-04-14,5.0
14972,1150,35,hire,2025-04-14,3.0
14973,3277,187,application,2025-04-14,5.0
14974,980,498,application,2025-04-14,5.0
14975,2846,63,screen,2025-04-14,
14976,3929,277,application,2025-04-14,
14977,4828,308,offer,2025-04-15,3.0
14978,1825,462,interview,2025-04-15,3.0
14979,3563,306,reject,2025-04-15,
14980,3320,281,screen,2025-04-15,2.0
14981,1619,325,application,2025-04-15,2.0
14982,2586,403,reject,2025-04-15,5.0
14983,4633,78,offer,2025-04-15,
14984,3187,116,reject,2025-04-15,5.0
14985,2562,74,application,2025-04-15,2.0
14986,3607,328,offer,2025-04-15,3.0
14987,4791,438,reject,2025-04-15,4.0
14988,3120,383,application,2025-04-15,3.0
14989,1926,202,screen,2025-04-15,
14990,3375,290,screen,2025-04-15,3.0
14991,4809,215,application,2025-04-15,
14992,2951,321,screen,2025-04-15,
14993,4379,317,offer,2025-04-15,
14994,2435,439,application,2025-04-15,
14995,1695,6,offer,2025-04-15,
14996,3683,430,application,2025-04-15,4.0
14997,4771,66,application,2025-04-15,3.0
14998,3110,166,application,2025-04-15,5.0
14999,4630,156,application,2025-04-15,4.0
15000,702,172,offer,2025-04-15,
15001,2764,271,application,2025-04-15,2.0
15002,320,492,hire,2025-04-15,5.0
15003,3660,385,offer,2025-04-15,
15004,2284,30,screen,2025-04-15,3.0
15005,968,189,interview,2025-04-15,3.0
15006,2794,126,interview,2025-04-15,4.0
15007,3039,29,screen,2025-04-15,
15008,2051,261,application,2025-04-15,2.0
15009,2500,101,application,2025-04-15,3.0
15010,2219,279,application,2025-04-15,
15011,3790,482,screen,2025-04-15,2.0
15012,3615,230,hire,2025-04-15,4.0
15013,357,250,screen,2025-04-15,3.0
15014,1413,331,interview,2025-04-15,1.0
15015,4381,498,interview,2025-04-15,4.0
15016,2577,113,application,2025-04-15,
15017,2472,1,application,2025-04-15,4.0
15018,3227,55,application,2025-04-15,
15019,2568,325,interview,2025-04-15,
15020,349,22,interview,2025-04-15,5.0
15021,520,319,application,2025-04-15,3.0
15022,2576,305,application,2025-04-15,
15023,2171,5,application,2025-04-15,
15024,906,168,hire,2025-04-15,1.0
15025,2056,417,offer,2025-04-15,4.0
15026,4731,93,interview,2025-04-15,
15027,190,446,application,2025-04-15,4.0
15028,21,219,application,2025-04-15,1.0
15029,1818,447,reject,2025-04-15,1.0
15030,553,248,offer,2025-04-15,
15031,4536,18,application,2025-04-15,
15032,1416,209,hire,2025-04-15,2.0
15033,915,26,interview,2025-04-15,5.0
15034,3913,67,screen,2025-04-15,
15035,2895,405,application,2025-04-15,4.0
15036,867,44,interview,2025-04-15,4.0
15037,853,182,application,2025-04-15,
15038,174,285,offer,2025-04-15,5.0
15039,865,431,screen,2025-04-15,
15040,335,204,application,2025-04-15,
15041,740,205,interview,2025-04-15,4.0
15042,1230,124,application,2025-04-15,4.0
15043,893,10,application,2025-04-15,3.0
15044,3228,27,application,2025-04-15,
15045,3208,9,application,2025-04-15,4.0
15046,4212,146,application,2025-04-15,3.0
15047,224,430,application,2025-04-15,
15048,2474,108,application,2025-04-15,2.0
15049,1422,334,interview,2025-04-15,2.0
15050,2423,155,screen,2025-04-15,
15051,563,96,application,2025-04-15,4.0
15052,1893,99,application,2025-04-15,2.0
15053,51,294,application,2025-04-15,
15054,3970,34,hire,2025-04-15,
15055,3712,256,offer,2025-04-15,4.0
15056,1468,309,screen,2025-04-15,
15057,430,321,interview,2025-04-15,1.0
15058,508,217,application,2025-04-15,2.0
15059,646,462,screen,2025-04-15,4.0
15060,1012,18,application,2025-04-15,4.0
15061,2485,353,interview,2025-04-15,3.0
15062,2271,169,application,2025-04-15,
15063,640,438,reject,2025-04-15,1.0
15064,3117,357,application,2025-04-15,4.0
15065,1583,59,application,2025-04-15,2.0
15066,591,410,screen,2025-04-15,5.0
15067,1322,56,application,2025-04-15,3.0
15068,1170,46,offer,2025-04-15,4.0
15069,1574,210,application,2025-04-15,3.0
15070,1819,180,offer,2025-04-15,
15071,4266,286,application,2025-04-15,4.0
15072,453,345,hire,2025-04-15,3.0
15073,4925,462,interview,2025-04-15,
15074,352,28,application,2025-04-15,
15075,512,415,application,2025-04-15,3.0
15076,3989,367,screen,2025-04-15,
15077,1202,247,interview,2025-04-15,2.0
15078,2595,211,hire,2025-04-15,
15079,633,378,offer,2025-04-15,
15080,2819,8,screen,2025-04-15,2.0
15081,3869,18,offer,2025-04-15,
15082,4189,311,screen,2025-04-15,3.0
15083,2698,90,hire,2025-04-15,
15084,1731,438,offer,2025-04-15,4.0
15085,608,156,hire,2025-04-15,
15086,4644,369,application,2025-04-15,
15087,787,77,interview,2025-04-15,
15088,1179,441,application,2025-04-15,
15089,3290,302,application,2025-04-15,
15090,2583,394,application,2025-04-15,
15091,4860,398,offer,2025-04-15,4.0
15092,3798,56,application,2025-04-15,2.0
15093,106,383,offer,2025-04-15,3.0
15094,317,338,application,2025-04-15,4.0
15095,3444,225,reject,2025-04-15,2.0
15096,2644,243,application,2025-04-15,4.0
15097,2548,56,application,2025-04-15,
15098,4828,301,application,2025-04-15,
15099,2900,10,screen,2025-04-15,
15100,2453,271,screen,2025-04-15,
15101,1869,165,screen,2025-04-15,
15102,2361,362,screen,2025-04-15,3.0
15103,1438,336,application,2025-04-15,2.0
15104,1914,435,application,2025-04-15,3.0
15105,4732,317,application,2025-04-15,
15106,2950,15,application,2025-04-15,5.0
15107,2518,296,hire,2025-04-15,3.0
15108,1969,282,screen,2025-04-15,5.0
15109,895,14,screen,2025-04-15,4.0
15110,1209,404,reject,2025-04-15,2.0
15111,3462,332,application,2025-04-15,3.0
15112,2553,462,reject,2025-04-15,
15113,3350,486,offer,2025-04-15,3.0
15114,345,201,application,2025-04-15,3.0
15115,350,352,application,2025-04-15,3.0
15116,4106,123,screen,2025-04-15,2.0
15117,4589,397,application,2025-04-15,
15118,4756,212,screen,2025-04-15,
15119,1996,395,hire,2025-04-15,5.0
15120,2170,401,screen,2025-04-15,4.0
15121,286,352,screen,2025-04-16,4.0
15122,3131,285,hire,2025-04-16,
15123,2987,398,reject,2025-04-16,2.0
15124,3623,27,application,2025-04-16,5.0
15125,4477,460,application,2025-04-16,3.0
15126,4728,292,application,2025-04-16,5.0
15127,4401,270,application,2025-04-16,
15128,2100,4,interview,2025-04-16,2.0
15129,1956,117,application,2025-04-16,4.0
15130,4122,148,screen,2025-04-16,3.0
15131,1425,250,application,2025-04-16,2.0
15132,208,455,interview,2025-04-16,
15133,2095,138,screen,2025-04-16,3.0
15134,3364,150,screen,2025-04-16,3.0
15135,4702,340,application,2025-04-16,3.0
15136,4080,163,application,2025-04-16,3.0
15137,2470,280,reject,2025-04-16,2.0
15138,2666,246,application,2025-04-16,
15139,4295,226,application,2025-04-16,2.0
15140,4400,214,application,2025-04-16,
15141,1971,97,screen,2025-04-16,
15142,2293,13,application,2025-04-16,4.0
15143,2416,380,application,2025-04-16,1.0
15144,1955,328,screen,2025-04-16,
15145,4381,67,application,2025-04-16,2.0
15146,4963,448,screen,2025-04-16,4.0
15147,428,222,screen,2025-04-16,2.0
15148,266,281,screen,2025-04-16,4.0
15149,188,203,screen,2025-04-16,4.0
15150,3331,190,screen,2025-04-16,
15151,226,25,screen,2025-04-16,
15152,1087,428,application,2025-04-16,
15153,2261,14,interview,2025-04-16,
15154,760,173,application,2025-04-16,4.0
15155,863,71,application,2025-04-16,
15156,30,45,hire,2025-04-16,3.0
15157,590,44,application,2025-04-16,4.0
15158,4318,424,application,2025-04-16,
15159,1512,333,offer,2025-04-16,5.0
15160,887,450,screen,2025-04-16,4.0
15161,3232,267,reject,2025-04-16,
15162,18,477,offer,2025-04-16,1.0
15163,432,493,screen,2025-04-16,
15164,1086,408,hire,2025-04-16,
15165,863,383,screen,2025-04-16,4.0
15166,3986,140,offer,2025-04-16,3.0
15167,3356,312,interview,2025-04-16,5.0
15168,4513,264,interview,2025-04-16,4.0
15169,4811,38,application,2025-04-16,3.0
15170,4880,249,interview,2025-04-16,4.0
15171,3701,82,offer,2025-04-16,4.0
15172,4289,315,interview,2025-04-16,
15173,2503,81,application,2025-04-16,4.0
15174,1167,173,hire,2025-04-16,2.0
15175,2026,244,offer,2025-04-16,
15176,2186,132,screen,2025-04-16,1.0
15177,1242,309,screen,2025-04-16,5.0
15178,2816,446,screen,2025-04-16,5.0
15179,1446,443,offer,2025-04-16,
15180,2505,367,hire,2025-04-16,
15181,3680,384,screen,2025-04-16,4.0
15182,1591,133,interview,2025-04-16,
15183,2118,95,application,2025-04-16,3.0
15184,4253,197,application,2025-04-16,3.0
15185,2854,359,interview,2025-04-16,
15186,2799,472,interview,2025-04-16,
15187,1050,382,interview,2025-04-16,5.0
15188,2718,208,application,2025-04-16,
15189,1217,321,application,2025-04-16,
15190,4764,319,application,2025-04-16,3.0
15191,945,363,screen,2025-04-16,
15192,4849,191,interview,2025-04-16,
15193,4842,183,offer,2025-04-16,
15194,4715,150,application,2025-04-16,
15195,83,230,offer,2025-04-16,
15196,4902,314,screen,2025-04-16,4.0
15197,1442,481,offer,2025-04-16,3.0
15198,2181,212,offer,2025-04-16,1.0
15199,2559,204,interview,2025-04-16,
15200,1737,405,screen,2025-04-16,2.0
15201,3370,499,application,2025-04-16,
15202,1292,383,offer,2025-04-16,5.0
15203,4429,450,screen,2025-04-16,2.0
15204,4922,8,application,2025-04-16,4.0
15205,2591,55,application,2025-04-16,
15206,2850,116,reject,2025-04-16,
15207,2814,129,screen,2025-04-16,4.0
15208,323,126,application,2025-04-16,2.0
15209,1694,192,interview,2025-04-16,3.0
15210,4149,146,interview,2025-04-16,
15211,2980,202,interview,2025-04-16,
15212,1065,454,application,2025-04-16,4.0
15213,679,447,screen,2025-04-16,
15214,3088,167,hire,2025-04-16,
15215,1458,36,application,2025-04-16,3.0
15216,801,86,reject,2025-04-16,
15217,1761,158,application,2025-04-16,3.0
15218,4486,406,interview,2025-04-16,
15219,4740,93,application,2025-04-16,5.0
15220,4530,158,offer,2025-04-16,2.0
15221,6,431,application,2025-04-16,4.0
15222,4627,357,application,2025-04-16,
15223,2276,458,application,2025-04-16,
15224,2542,416,hire,2025-04-16,4.0
15225,2217,205,offer,2025-04-16,2.0
15226,3496,192,application,2025-04-16,1.0
15227,4629,478,application,2025-04-16,3.0
15228,4236,459,offer,2025-04-16,
15229,3355,274,screen,2025-04-16,3.0
15230,720,239,hire,2025-04-16,3.0
15231,800,294,reject,2025-04-16,3.0
15232,999,204,offer,2025-04-16,4.0
15233,381,148,offer,2025-04-16,4.0
15234,2134,276,application,2025-04-16,5.0
15235,1190,359,application,2025-04-16,5.0
15236,3963,486,screen,2025-04-16,
15237,3777,355,application,2025-04-16,
15238,4715,450,application,2025-04-16,
15239,3693,493,reject,2025-04-16,3.0
15240,1370,124,offer,2025-04-16,1.0
15241,2134,256,screen,2025-04-16,
15242,2841,285,hire,2025-04-16,
15243,4715,202,application,2025-04-16,5.0
15244,2876,204,interview,2025-04-16,3.0
15245,3223,398,hire,2025-04-16,3.0
15246,375,250,interview,2025-04-16,3.0
15247,625,310,offer,2025-04-16,4.0
15248,3381,230,reject,2025-04-16,
15249,480,210,screen,2025-04-16,3.0
15250,3268,71,screen,2025-04-16,2.0
15251,3148,4,application,2025-04-16,
15252,4405,153,application,2025-04-16,
15253,1015,457,application,2025-04-16,3.0
15254,230,17,application,2025-04-16,
15255,1903,397,screen,2025-04-16,3.0
15256,799,331,offer,2025-04-16,3.0
15257,785,379,application,2025-04-16,4.0
15258,4990,398,hire,2025-04-16,4.0
15259,3657,165,interview,2025-04-16,1.0
15260,368,357,application,2025-04-16,3.0
15261,4731,113,screen,2025-04-16,3.0
15262,3759,90,screen,2025-04-16,3.0
15263,31,499,reject,2025-04-16,3.0
15264,2277,18,screen,2025-04-16,
15265,2606,302,hire,2025-04-17,
15266,2278,17,application,2025-04-17,2.0
15267,3708,219,screen,2025-04-17,2.0
15268,4603,156,screen,2025-04-17,5.0
15269,2497,234,hire,2025-04-17,1.0
15270,3046,376,interview,2025-04-17,
15271,4575,280,reject,2025-04-17,5.0
15272,606,77,reject,2025-04-17,
15273,2313,169,interview,2025-04-17,4.0
15274,3706,280,screen,2025-04-17,3.0
15275,218,476,screen,2025-04-17,3.0
15276,1544,183,screen,2025-04-17,
15277,4145,414,application,2025-04-17,4.0
