candidate_id,age,gender,degree,seniority,experience_years,current_salary,city,skills_count
1703,32,Male,Bachelor,Junior,0.0,61492.0,Seattle,6
1704,41,Male,Bachelor,Mid,5.2,94566.0,Boston,5
1705,22,Female,PhD,Executive,14.9,153004.0,Chicago,5
1706,26,Female,PhD,Junior,2.0,54408.0,New York,4
1707,22,Male,PhD,Junior,0.0,66552.0,Remote,4
1708,40,Male,Master,Entry,0.0,57864.0,San Francisco,10
1709,29,Male,Bachelor,Junior,1.9,61328.0,San Francisco,4
1710,27,Female,Bachelor,Senior,11.9,84371.0,Chicago,4
1711,33,Female,Master,Junior,2.4,65995.0,Boston,4
1712,54,Female,PhD,Junior,3.8,61965.0,Los Angeles,10
1713,22,Male,Master,Mid,7.2,65278.0,Seattle,4
1714,28,Female,Master,Mid,5.4,72318.0,Chicago,1
1715,38,Male,High School,Senior,9.9,118032.0,Denver,3
1716,29,Male,Bachelor,Mid,7.1,83621.0,Atlanta,7
1717,30,Female,Bachelor,Junior,3.9,58290.0,Boston,2
1718,42,Male,Bachelor,Senior,10.8,,Atlanta,7
1719,41,Female,Master,Senior,11.2,84819.0,Chicago,4
1720,30,Female,Master,Junior,1.6,82937.0,Boston,2
1721,31,Female,High School,Mid,4.1,79505.0,Los Angeles,2
1722,29,Male,Master,Mid,5.1,67388.0,Austin,5
1723,23,Female,Master,Junior,4.8,69138.0,Austin,4
1724,25,Female,PhD,Mid,2.5,52329.0,San Francisco,7
1725,39,Male,Bachelor,Mid,9.4,68240.0,Boston,7
1726,25,Female,Master,Junior,6.7,65567.0,Boston,3
1727,30,Female,Master,Senior,8.7,99856.0,Boston,5
1728,24,Male,Master,Mid,6.2,62342.0,Seattle,6
1729,35,Female,Associate,Mid,4.7,97121.0,Chicago,2
1730,22,Male,Master,Entry,3.1,53512.0,New York,3
1731,35,Female,Bachelor,Mid,8.0,89990.0,Chicago,5
1732,32,Male,Master,Entry,0.0,51202.0,Boston,12
1733,41,Male,Master,Junior,2.1,58971.0,Los Angeles,4
1734,29,Male,High School,Senior,9.4,87065.0,Seattle,8
1735,32,Non-binary,Associate,Mid,5.4,90374.0,Seattle,1
1736,22,Male,Master,Mid,6.7,74441.0,San Francisco,7
1737,26,Male,Bachelor,Mid,3.8,,San Francisco,1
1738,33,Male,Bachelor,Senior,10.9,92993.0,Austin,8
1739,37,Male,Bachelor,Junior,3.8,61241.0,Remote,7
1740,32,Male,Bachelor,Junior,1.9,55073.0,Austin,3
1741,26,Female,Associate,Entry,3.3,50717.0,Chicago,6
1742,35,Female,Bachelor,Mid,9.4,77144.0,Seattle,2
1743,22,Female,Bachelor,Junior,0.0,68672.0,Denver,6
1744,35,Non-binary,Master,Mid,6.4,85702.0,Los Angeles,4
1745,52,Male,Bachelor,Entry,1.8,69183.0,Chicago,2
1746,39,Male,Master,Mid,4.5,101126.0,Seattle,7
1747,36,Female,Bachelor,Executive,,108077.0,Remote,7
1748,29,Male,Bachelor,Junior,1.4,54676.0,Atlanta,2
1749,28,Female,Master,Entry,2.1,69977.0,New York,4
1750,43,Female,Master,Entry,0.0,64008.0,Atlanta,5
1751,24,Female,PhD,Entry,1.2,58497.0,Seattle,6
1752,22,Male,Associate,Senior,11.9,,Los Angeles,4
1753,26,Male,Master,Senior,7.2,110489.0,San Francisco,1
1754,29,Male,Bachelor,Junior,0.7,64367.0,New York,5
1755,28,Female,Associate,Mid,5.9,84356.0,Remote,6
1756,32,Female,Master,Mid,5.7,84975.0,Atlanta,5
1757,30,Male,Bachelor,Mid,7.1,82559.0,Remote,4
1758,30,Female,Master,Entry,2.4,48542.0,Boston,4
1759,22,Female,Bachelor,Junior,2.7,70110.0,Seattle,5
1760,43,Female,Bachelor,Junior,,53165.0,Denver,2
1761,23,Female,Bachelor,Mid,7.6,81000.0,Austin,4
1762,37,Non-binary,Associate,Entry,0.5,48523.0,San Francisco,7
1763,28,Female,PhD,Junior,2.8,66495.0,Chicago,7
1764,39,Male,Associate,Mid,8.1,92193.0,Los Angeles,7
1765,26,Male,Associate,Entry,1.9,56460.0,Atlanta,2
1766,22,Female,Associate,Mid,3.6,89582.0,Chicago,6
1767,31,Female,Associate,Senior,12.3,104599.0,Remote,4
1768,27,Male,Master,Entry,0.0,46194.0,San Francisco,1
1769,51,Female,Bachelor,Entry,0.0,50708.0,Atlanta,3
1770,40,Male,Bachelor,Senior,8.8,66575.0,Denver,5
1771,31,Male,Bachelor,Entry,0.0,36870.0,Boston,4
1772,22,Female,Bachelor,Junior,7.1,67155.0,Boston,3
1773,23,Female,Bachelor,Mid,8.1,92485.0,Los Angeles,3
1774,30,Female,Bachelor,Mid,5.5,47139.0,Boston,6
1775,23,Male,High School,Junior,0.0,62513.0,Austin,4
1776,27,Male,Master,Entry,0.3,48723.0,Chicago,5
1777,31,Female,Bachelor,Junior,4.5,76756.0,Austin,6
1778,37,Female,Master,Entry,0.6,46659.0,Austin,3
1779,32,Female,High School,Mid,4.4,77577.0,Boston,7
1780,48,Female,Master,Junior,0.1,51716.0,New York,6
1781,28,Female,Bachelor,Executive,12.2,158865.0,Austin,3
1782,25,Female,Master,Junior,3.3,62255.0,Atlanta,6
1783,35,Female,Bachelor,Senior,9.3,117905.0,Seattle,9
1784,37,Female,Master,Mid,7.4,80437.0,Los Angeles,6
1785,38,Male,Bachelor,Junior,5.2,60953.0,Chicago,5
1786,46,Female,Bachelor,Junior,0.8,69887.0,Boston,2
1787,38,Female,Master,Entry,3.2,47800.0,Chicago,3
1788,32,Female,Bachelor,Entry,2.2,49737.0,Austin,8
1789,46,Female,Master,Mid,5.0,92073.0,Austin,3
1790,25,Female,Associate,Junior,2.1,54772.0,Seattle,7
1791,29,Female,Associate,Mid,8.7,90674.0,Atlanta,5
1792,26,Female,Master,Mid,6.6,92224.0,Chicago,8
1793,26,Female,Associate,Entry,0.0,57922.0,Chicago,2
1794,22,Female,Master,Senior,10.8,113497.0,Los Angeles,9
1795,31,Male,Master,Senior,9.8,94083.0,San Francisco,6
1796,39,Female,Master,Mid,3.8,86424.0,Austin,4
1797,28,Female,Master,Senior,10.6,101845.0,Denver,2
1798,28,Female,Master,Junior,3.1,73945.0,Los Angeles,13
1799,22,Female,Bachelor,Entry,1.2,50629.0,Boston,4
1800,35,Male,Bachelor,Junior,2.1,75370.0,New York,5
1801,25,Female,Bachelor,Junior,5.4,56316.0,Seattle,6
1802,25,Male,Bachelor,Mid,7.1,94865.0,Los Angeles,4
1803,32,Male,Bachelor,Mid,5.7,77379.0,Boston,4
1804,30,Female,Master,Mid,4.1,91989.0,Atlanta,5
1805,29,Male,Associate,Senior,8.6,98417.0,San Francisco,8
1806,45,Female,Bachelor,Entry,1.9,57273.0,San Francisco,5
1807,34,Female,Bachelor,Senior,10.1,113393.0,Atlanta,4
1808,47,Female,Bachelor,Mid,5.9,101080.0,Atlanta,10
1809,33,Male,Master,Entry,3.5,61685.0,San Francisco,4
1810,25,Male,Master,Junior,4.9,56719.0,San Francisco,4
1811,26,Male,Associate,Junior,0.7,62109.0,Boston,8
1812,24,Male,Bachelor,Mid,4.1,71891.0,Atlanta,4
1813,38,Male,Master,Mid,4.7,80263.0,New York,5
1814,44,Male,Master,Entry,,59373.0,Denver,9
1815,30,Male,Master,Senior,6.8,98584.0,Chicago,7
1816,24,Female,Bachelor,Entry,0.0,57683.0,New York,5
1817,29,Female,Bachelor,Junior,,64512.0,Boston,7
1818,43,Male,Master,Senior,7.6,99473.0,Austin,5
1819,30,Male,Bachelor,Junior,2.9,55652.0,Remote,3
1820,40,Male,Master,Junior,,67410.0,Austin,10
1821,36,Male,Master,Mid,7.9,95003.0,San Francisco,6
1822,22,Female,PhD,Junior,4.2,70663.0,New York,5
1823,32,Female,PhD,Entry,2.8,51515.0,Remote,7
1824,24,Male,Master,Junior,3.7,76823.0,Seattle,9
1825,32,Male,Bachelor,Mid,7.0,82811.0,Seattle,6
1826,28,Female,Master,Senior,9.0,107226.0,Remote,3
1827,30,Female,Bachelor,Junior,5.4,59267.0,Atlanta,3
1828,31,Male,Bachelor,Mid,7.0,77003.0,Seattle,10
1829,36,Female,Bachelor,Mid,5.5,76970.0,Austin,4
1830,29,Male,Bachelor,Mid,8.1,79092.0,Atlanta,7
1831,29,Male,Master,Executive,11.7,120165.0,Chicago,6
1832,40,Male,Bachelor,Junior,,66099.0,Atlanta,3
1833,31,Female,Master,Senior,12.0,96886.0,New York,3
1834,26,Female,Master,Entry,,,Seattle,5
1835,30,Male,Bachelor,Entry,3.3,49487.0,Chicago,9
1836,22,Male,Bachelor,Mid,7.4,92957.0,Remote,4
1837,33,Female,Master,Junior,5.4,59639.0,San Francisco,6
1838,25,Male,High School,Mid,2.4,81289.0,Chicago,5
1839,27,Female,Master,Mid,6.3,91276.0,Seattle,4
1840,41,Male,Bachelor,Executive,,,Boston,2
1841,36,Female,Master,Senior,9.7,112991.0,Remote,1
1842,26,Female,PhD,Entry,0.0,65190.0,Los Angeles,4
1843,27,Female,Bachelor,Entry,2.4,,Atlanta,8
1844,22,Female,Bachelor,Mid,5.0,72404.0,San Francisco,7
1845,24,Female,Bachelor,Entry,1.0,49491.0,Remote,1
1846,37,Male,Bachelor,Mid,6.5,64499.0,Seattle,7
1847,35,Male,Master,Mid,8.8,87955.0,Seattle,1
1848,40,Male,Bachelor,Junior,0.7,68537.0,San Francisco,6
1849,22,Male,High School,Mid,1.8,90766.0,Remote,2
1850,31,Male,Bachelor,Mid,5.6,42470.0,Atlanta,5
1851,36,Female,Bachelor,Executive,13.7,148549.0,Denver,2
1852,28,Male,Bachelor,Junior,3.4,75368.0,Atlanta,3
1853,27,Male,Bachelor,Junior,0.9,56943.0,Seattle,4
1854,31,Male,Bachelor,Mid,6.4,84786.0,Boston,8
1855,36,Male,Master,Entry,,41016.0,Boston,7
1856,23,Female,Associate,Senior,10.7,111654.0,Austin,14
1857,44,Non-binary,Associate,Entry,0.0,53941.0,Remote,1
1858,32,Female,Bachelor,Senior,11.8,116318.0,San Francisco,5
1859,27,Male,High School,Senior,9.5,98777.0,Remote,8
1860,39,Male,PhD,Senior,7.1,,Boston,4
1861,33,Male,Master,Junior,0.0,54175.0,Austin,4
1862,48,Female,PhD,Senior,8.6,109682.0,Boston,7
1863,35,Male,Associate,Mid,8.2,63674.0,New York,2
1864,22,Male,Bachelor,Mid,4.2,85840.0,Boston,7
1865,26,Male,Bachelor,Mid,8.0,107431.0,Austin,4
1866,32,Female,PhD,Junior,2.2,56901.0,Remote,7
1867,28,Male,Bachelor,Mid,5.7,91028.0,Denver,11
1868,24,Female,Master,Mid,8.0,103881.0,San Francisco,4
1869,40,Male,Bachelor,Mid,6.1,76522.0,Atlanta,5
1870,27,Female,Master,Executive,15.0,142246.0,Chicago,3
1871,35,Female,Bachelor,Mid,6.2,91544.0,Los Angeles,5
1872,22,Male,Bachelor,Mid,8.4,81325.0,Boston,4
1873,33,Male,Master,Senior,5.8,103472.0,San Francisco,5
1874,34,Female,Bachelor,Mid,6.3,80299.0,Denver,6
1875,31,Female,Master,Senior,12.0,108089.0,New York,8
1876,40,Female,Master,Junior,7.5,41381.0,Seattle,4
1877,41,Male,Bachelor,Junior,4.0,71191.0,Seattle,7
1878,30,Female,Master,Junior,8.3,75656.0,Denver,4
1879,24,Male,Master,Senior,10.2,109229.0,San Francisco,6
1880,30,Female,Master,Entry,0.0,42371.0,Denver,4
1881,34,Non-binary,Associate,Entry,0.0,44118.0,Chicago,4
1882,27,Male,Bachelor,Junior,3.7,68037.0,Denver,5
1883,24,Male,PhD,Senior,13.9,104701.0,Remote,5
1884,24,Female,Master,Mid,6.0,78966.0,Remote,4
1885,26,Female,Bachelor,Mid,5.9,55157.0,Boston,6
1886,42,Male,Bachelor,Mid,6.8,77892.0,Chicago,7
1887,37,Male,Bachelor,Senior,9.1,93476.0,Remote,4
1888,42,Female,Bachelor,Junior,4.5,58396.0,New York,5
1889,39,Male,Associate,Mid,7.7,72089.0,Atlanta,4
1890,22,Male,High School,Entry,0.9,46950.0,Atlanta,3
1891,26,Female,Associate,Executive,17.2,161236.0,Denver,5
1892,32,Male,Master,Senior,8.8,101780.0,Remote,6
1893,23,Female,Bachelor,Junior,0.0,55994.0,Boston,5
1894,33,Female,Bachelor,Junior,1.0,64687.0,San Francisco,5
1895,29,Male,Bachelor,Executive,10.3,123403.0,Boston,7
1896,24,Male,Bachelor,Junior,6.1,58789.0,Atlanta,7
1897,37,Male,Master,Mid,5.9,66438.0,Chicago,7
1898,25,Male,Bachelor,Entry,0.0,44218.0,Chicago,2
1899,31,Female,PhD,Senior,10.2,110562.0,Seattle,3
1900,39,Male,Bachelor,Junior,2.1,82928.0,Denver,7
1901,38,Female,High School,Mid,7.2,78062.0,San Francisco,1
1902,33,Male,Bachelor,Senior,9.1,113674.0,Atlanta,2
1903,23,Female,Master,Senior,11.7,119812.0,New York,7
1904,27,Male,PhD,Senior,7.5,84913.0,Chicago,5
1905,32,Male,Master,Executive,16.2,189175.0,New York,5
1906,24,Female,Associate,Mid,4.6,81387.0,San Francisco,6
1907,24,Female,Bachelor,Mid,6.6,84971.0,Denver,5
1908,28,Female,Bachelor,Senior,8.2,112101.0,Boston,8
1909,37,Male,PhD,Mid,7.2,84194.0,Chicago,4
1910,33,Female,Bachelor,Mid,3.5,91431.0,Chicago,1
1911,30,Female,Bachelor,Junior,2.1,90195.0,Austin,6
1912,26,Non-binary,PhD,Junior,0.0,64154.0,San Francisco,5
1913,22,Male,PhD,Mid,5.3,98255.0,Los Angeles,3
1914,36,Male,High School,Mid,9.0,90407.0,Los Angeles,2
1915,40,Female,Bachelor,Entry,0.0,58462.0,Atlanta,3
1916,36,Female,Bachelor,Senior,10.5,95680.0,Boston,7
1917,32,Male,Master,Junior,3.9,58184.0,Seattle,6
1918,29,Male,Master,Executive,17.6,150205.0,Atlanta,5
1919,49,Female,Bachelor,Junior,5.5,72766.0,New York,7
1920,34,Male,Bachelor,Junior,4.3,63852.0,San Francisco,3
1921,40,Male,Master,Junior,,63513.0,Remote,6
1922,32,Male,Associate,Mid,3.7,77187.0,Los Angeles,5
1923,30,Male,PhD,Senior,7.4,105166.0,Los Angeles,4
1924,29,Female,Master,Junior,1.9,51388.0,Austin,6
1925,25,Female,Associate,Senior,9.3,128409.0,Boston,5
1926,25,Female,High School,Entry,0.9,53696.0,Atlanta,6
1927,36,Female,Master,Senior,,117791.0,Chicago,5
1928,22,Male,Associate,Senior,11.1,86425.0,Denver,5
1929,49,Male,Bachelor,Mid,8.2,88142.0,New York,2
1930,28,Female,Master,Entry,1.6,43425.0,San Francisco,4
1931,23,Female,Bachelor,Entry,0.0,53114.0,Denver,9
1932,50,Male,Bachelor,Junior,3.9,80429.0,Los Angeles,4
1933,34,Female,Associate,Mid,3.0,71646.0,San Francisco,4
1934,44,Female,Master,Junior,2.1,64631.0,Chicago,4
1935,30,Male,Master,Senior,11.6,107149.0,San Francisco,4
1936,44,Female,Master,Mid,4.0,79600.0,Chicago,5
1937,22,Female,Master,Mid,8.4,90954.0,Chicago,4
1938,51,Female,Bachelor,Entry,1.1,48094.0,Atlanta,2
1939,22,Male,Master,Junior,3.1,70576.0,San Francisco,5
1940,33,Male,Master,Senior,10.0,112385.0,New York,4
1941,36,Female,Bachelor,Senior,8.1,116086.0,Boston,3
1942,35,Female,Master,Junior,,78009.0,Chicago,6
1943,32,Female,Bachelor,Junior,3.8,65661.0,Remote,3
1944,36,Male,Bachelor,Entry,0.0,49719.0,Austin,3
1945,27,Male,Bachelor,Entry,2.3,63966.0,San Francisco,7
1946,41,Male,Associate,Junior,3.8,74461.0,San Francisco,11
1947,23,Male,Master,Entry,,44680.0,Boston,2
1948,30,Female,PhD,Mid,6.2,70314.0,New York,4
1949,22,Non-binary,Bachelor,Junior,3.9,67474.0,Seattle,6
1950,31,Female,Master,Mid,6.6,,Boston,6
1951,36,Female,PhD,Junior,,52653.0,Los Angeles,5
1952,24,Female,Master,Junior,1.5,72031.0,Seattle,2
1953,32,Female,Master,Junior,3.9,51651.0,Boston,5
1954,39,Female,Master,Junior,,68869.0,Atlanta,7
1955,23,Female,Bachelor,Entry,0.0,50110.0,Seattle,1
1956,25,Male,Master,Mid,4.1,95259.0,San Francisco,2
1957,22,Female,PhD,Mid,4.0,73798.0,San Francisco,3
1958,37,Female,Associate,Junior,3.4,,Austin,6
1959,25,Female,Bachelor,Senior,12.4,104906.0,San Francisco,5
1960,29,Female,PhD,Junior,0.0,66553.0,New York,1
1961,38,Female,Master,Entry,0.0,55321.0,Los Angeles,1
1962,22,Female,Associate,Junior,1.2,58666.0,San Francisco,4
1963,33,Male,Bachelor,Executive,15.0,126460.0,Chicago,5
1964,34,Male,Bachelor,Senior,9.2,132111.0,Seattle,4
1965,27,Male,Master,Senior,9.4,68742.0,Seattle,6
1966,36,Non-binary,Associate,Entry,1.1,42888.0,San Francisco,6
1967,22,Female,Bachelor,Executive,16.4,180765.0,Los Angeles,4
1968,28,Male,Bachelor,Senior,10.1,119226.0,Remote,5
1969,35,Female,Master,Senior,10.3,119227.0,New York,9
1970,22,Male,Master,Mid,5.2,74875.0,Remote,3
1971,38,Male,PhD,Junior,0.0,55299.0,Seattle,3
1972,38,Female,Master,Senior,6.7,113074.0,Denver,10
1973,33,Male,Bachelor,Entry,1.8,43178.0,Denver,5
1974,35,Male,Associate,Junior,,68585.0,New York,1
1975,33,Female,Bachelor,Senior,,93003.0,Chicago,8
1976,34,Male,Master,Mid,6.1,84712.0,San Francisco,6
1977,37,Female,Bachelor,Entry,4.3,50696.0,Austin,7
1978,36,Male,Bachelor,Mid,6.2,95229.0,Los Angeles,5
1979,49,Female,Bachelor,Mid,4.2,88689.0,Atlanta,6
1980,31,Male,Bachelor,Entry,0.0,58737.0,Seattle,4
1981,40,Female,Master,Entry,0.0,51870.0,Los Angeles,5
1982,22,Female,Bachelor,Entry,2.3,46905.0,Chicago,3
1983,43,Male,Master,Executive,12.7,154455.0,Remote,5
1984,37,Female,PhD,Entry,6.4,53515.0,Austin,5
1985,22,Male,PhD,Entry,1.2,60212.0,Atlanta,5
1986,36,Female,Bachelor,Executive,15.0,120425.0,Chicago,7
1987,34,Female,Associate,Junior,3.0,68841.0,San Francisco,2
1988,22,Female,Bachelor,Junior,3.8,53378.0,Denver,1
1989,40,Male,Master,Executive,16.3,102994.0,Boston,4
1990,47,Female,Bachelor,Junior,,,Remote,1
1991,43,Male,Master,Senior,13.8,96091.0,Denver,4
1992,33,Female,Master,Mid,6.5,82646.0,Austin,8
1993,39,Male,Bachelor,Entry,2.6,62182.0,New York,7
1994,37,Female,Associate,Senior,7.5,105337.0,New York,2
1995,22,Female,Bachelor,Senior,11.6,105015.0,Los Angeles,4
1996,39,Male,PhD,Senior,13.1,96386.0,San Francisco,1
1997,22,Female,Bachelor,Senior,11.9,96554.0,Boston,1
1998,27,Female,Bachelor,Senior,12.8,121912.0,Seattle,3
1999,24,Male,Bachelor,Junior,5.1,69536.0,Remote,3
2000,32,Male,Bachelor,Senior,7.0,116514.0,Chicago,2
2001,22,Male,Bachelor,Entry,2.5,58966.0,Los Angeles,6
2002,45,Female,PhD,Mid,,91763.0,Chicago,6
2003,28,Female,Bachelor,Mid,5.9,82674.0,San Francisco,9
2004,28,Male,Master,Senior,10.9,101374.0,San Francisco,9
2005,37,Male,Master,Executive,15.0,157949.0,Chicago,4
2006,26,Male,PhD,Mid,6.6,91737.0,San Francisco,6
2007,41,Male,Bachelor,Executive,13.1,125082.0,Chicago,3
2008,22,Male,PhD,Mid,11.2,81640.0,Austin,4
2009,23,Male,Associate,Entry,2.6,36951.0,Austin,8
2010,29,Male,Master,Mid,7.1,55063.0,Boston,9
2011,34,Female,Bachelor,Mid,4.1,89407.0,Los Angeles,5
2012,24,Female,Bachelor,Mid,4.9,85845.0,Los Angeles,3
2013,39,Male,Associate,Junior,1.6,78067.0,Austin,4
2014,34,Female,High School,Mid,7.5,80180.0,Denver,8
2015,44,Female,Bachelor,Senior,10.8,114696.0,Boston,5
2016,30,Female,Master,Junior,3.6,61660.0,Remote,4
2017,39,Male,Bachelor,Junior,2.0,68175.0,Boston,5
2018,37,Female,Master,Senior,5.0,92741.0,Los Angeles,3
2019,22,Female,PhD,Executive,14.6,165562.0,Remote,4
2020,41,Male,Master,Junior,1.6,62763.0,Austin,4
2021,26,Male,Bachelor,Mid,8.0,74041.0,Atlanta,8
2022,48,Male,Master,Senior,6.2,112863.0,Chicago,3
2023,31,Male,Bachelor,Junior,3.2,74124.0,Austin,4
2024,38,Male,Master,Junior,5.2,50513.0,Los Angeles,4
2025,27,Female,Bachelor,Entry,0.0,64713.0,Austin,5
2026,28,Male,Associate,Senior,6.8,101597.0,San Francisco,7
2027,36,Female,Bachelor,Mid,9.6,78602.0,San Francisco,5
2028,40,Male,Bachelor,Entry,0.0,49001.0,San Francisco,6
2029,42,Male,Master,Senior,12.6,88070.0,Los Angeles,3
2030,29,Female,Bachelor,Entry,1.5,56571.0,Chicago,6
2031,45,Female,Bachelor,Entry,0.0,49470.0,Atlanta,8
2032,31,Male,Associate,Executive,11.9,180447.0,Denver,2
2033,39,Female,Bachelor,Entry,3.0,47430.0,Remote,4
2034,22,Female,High School,Entry,3.4,64165.0,Los Angeles,4
2035,38,Female,Bachelor,Senior,6.8,127410.0,New York,1
2036,23,Female,Master,Senior,9.8,89333.0,Seattle,3
2037,24,Male,Bachelor,Mid,7.4,92256.0,Remote,7
2038,31,Male,Bachelor,Junior,6.8,62472.0,New York,5
2039,34,Female,Bachelor,Junior,2.3,71229.0,Seattle,3
2040,39,Male,PhD,Junior,2.6,57237.0,Remote,2
2041,45,Female,Master,Entry,0.9,51489.0,New York,9
2042,27,Male,PhD,Mid,8.2,85097.0,New York,4
2043,25,Female,Master,Entry,0.0,43377.0,San Francisco,6
2044,38,Female,High School,Executive,14.1,148857.0,Atlanta,5
2045,36,Female,Bachelor,Junior,2.6,67450.0,Seattle,7
2046,29,Male,Associate,Executive,14.1,138030.0,Remote,5
2047,27,Non-binary,Master,Mid,2.4,75861.0,San Francisco,4
2048,46,Female,PhD,Junior,3.5,60855.0,Boston,7
2049,22,Female,High School,Executive,13.4,117008.0,Denver,3
2050,22,Female,Master,Senior,9.2,108016.0,Los Angeles,3
2051,29,Male,Bachelor,Entry,1.9,40038.0,New York,1
2052,28,Female,Associate,Entry,0.0,47940.0,San Francisco,6
2053,35,Female,Master,Mid,7.3,65392.0,Seattle,3
2054,30,Female,Bachelor,Mid,2.0,82186.0,Atlanta,4
2055,34,Male,Master,Mid,5.7,80840.0,Boston,5
2056,33,Male,Bachelor,Mid,7.3,70838.0,New York,4
2057,29,Male,PhD,Mid,4.0,89900.0,Remote,7
2058,38,Female,Bachelor,Mid,9.7,97742.0,Chicago,6
2059,35,Female,Bachelor,Junior,,60905.0,San Francisco,4
2060,35,Female,PhD,Executive,15.8,152636.0,Chicago,1
2061,25,Male,Master,Entry,5.4,40484.0,Chicago,2
2062,44,Female,Associate,Mid,6.4,100370.0,Chicago,4
2063,35,Non-binary,Bachelor,Senior,10.9,132618.0,San Francisco,8
2064,27,Female,PhD,Entry,1.6,59887.0,Remote,4
2065,36,Female,Bachelor,Mid,7.1,80887.0,San Francisco,3
2066,22,Female,Master,Entry,1.7,38797.0,San Francisco,9
2067,22,Female,Bachelor,Mid,9.5,,New York,3
2068,40,Female,Bachelor,Entry,0.9,62809.0,Austin,5
2069,22,Non-binary,Master,Junior,,62715.0,Atlanta,5
2070,42,Female,Master,Junior,2.2,76170.0,Atlanta,6
2071,42,Male,PhD,Entry,1.0,55042.0,New York,6
2072,35,Female,Bachelor,Entry,1.6,60269.0,Los Angeles,5
2073,42,Male,Bachelor,Senior,11.4,108361.0,San Francisco,5
2074,35,Male,Bachelor,Mid,5.5,,Austin,3
2075,28,Female,Bachelor,Senior,8.6,100824.0,Austin,6
2076,35,Male,Associate,Junior,3.5,79205.0,Los Angeles,5
2077,33,Female,Associate,Mid,6.7,82261.0,New York,6
2078,42,Female,Master,Senior,10.3,90403.0,Seattle,6
2079,27,Male,Master,Mid,8.8,77985.0,Remote,4
2080,41,Female,Master,Junior,5.1,63875.0,Austin,3
2081,27,Female,Bachelor,Mid,7.7,75245.0,Austin,1
2082,30,Female,Bachelor,Mid,5.3,73522.0,Remote,4
2083,43,Male,Bachelor,Junior,4.5,70606.0,Seattle,6
2084,37,Male,High School,Mid,5.1,81454.0,Boston,7
2085,25,Male,High School,Entry,2.1,54148.0,Remote,6
2086,32,Female,Bachelor,Executive,19.4,134670.0,Chicago,10
2087,22,Male,Associate,Entry,0.0,49679.0,Remote,5
2088,30,Female,Master,Entry,0.0,53239.0,New York,4
2089,29,Female,High School,Junior,3.5,71080.0,Remote,5
2090,22,Male,Associate,Mid,5.4,80566.0,Los Angeles,4
2091,26,Female,Bachelor,Mid,7.2,69639.0,Seattle,5
2092,38,Male,PhD,Junior,0.0,61730.0,Austin,9
2093,30,Female,Bachelor,Mid,4.5,105586.0,Chicago,6
2094,32,Female,Associate,Junior,5.1,72532.0,Atlanta,5
2095,42,Male,Associate,Entry,5.5,55724.0,Atlanta,3
2096,27,Female,Master,Junior,6.6,77521.0,New York,7
2097,22,Female,Associate,Junior,3.4,61355.0,Chicago,5
2098,28,Female,Master,Junior,2.7,46204.0,Los Angeles,6
2099,36,Male,High School,Senior,8.6,100011.0,Chicago,5
2100,25,Male,Master,Junior,0.0,66636.0,Remote,3
2101,26,Female,High School,Senior,12.7,103158.0,New York,1
2102,35,Female,PhD,Executive,15.0,,Denver,1
2103,22,Female,Bachelor,Junior,4.6,72128.0,New York,7
2104,27,Female,Bachelor,Entry,0.0,54386.0,Boston,7
2105,32,Male,Bachelor,Junior,2.8,78143.0,New York,3
2106,22,Female,Master,Junior,,56985.0,Atlanta,4
2107,26,Female,Associate,Entry,0.0,55115.0,San Francisco,3
2108,37,Male,Master,Executive,13.4,106560.0,San Francisco,3
2109,31,Female,Bachelor,Mid,7.9,79780.0,Seattle,13
2110,38,Male,Bachelor,Entry,6.0,59140.0,Denver,5
2111,27,Male,Master,Mid,2.6,77333.0,Los Angeles,2
2112,35,Female,High School,Junior,3.5,58645.0,Remote,5
2113,31,Female,Bachelor,Entry,,53866.0,Remote,5
2114,27,Female,PhD,Executive,,186322.0,San Francisco,5
2115,22,Female,Bachelor,Mid,3.7,62796.0,Denver,9
2116,40,Female,Associate,Mid,7.5,93801.0,San Francisco,4
2117,22,Male,High School,Entry,0.0,59233.0,Chicago,8
2118,34,Female,PhD,Junior,1.5,73569.0,Chicago,7
2119,40,Male,Bachelor,Entry,0.0,47137.0,Chicago,3
2120,38,Male,Bachelor,Mid,7.2,77596.0,Boston,7
2121,29,Female,Bachelor,Senior,7.9,79487.0,Boston,4
2122,31,Female,Bachelor,Mid,2.6,88448.0,Chicago,6
2123,28,Male,Bachelor,Senior,7.7,89533.0,Denver,5
2124,47,Female,Bachelor,Junior,4.3,66290.0,Remote,9
2125,24,Male,Bachelor,Mid,9.3,52103.0,Chicago,4
2126,29,Female,Master,Senior,11.1,112717.0,New York,7
2127,22,Female,Master,Junior,4.0,69039.0,Seattle,2
2128,27,Female,Bachelor,Senior,11.3,117472.0,Austin,3
2129,22,Male,Associate,Mid,3.7,93126.0,Denver,7
2130,27,Female,Bachelor,Mid,8.5,90408.0,Seattle,5
2131,27,Female,Associate,Executive,13.9,164278.0,Boston,5
2132,34,Female,Bachelor,Senior,9.0,126855.0,New York,9
2133,25,Female,Bachelor,Executive,13.6,146070.0,San Francisco,8
2134,28,Female,Master,Senior,11.3,149923.0,San Francisco,4
2135,37,Female,Bachelor,Junior,5.1,68592.0,Los Angeles,4
2136,23,Male,High School,Senior,6.6,99079.0,Austin,4
